Customer ID,Recency,Frequency,Monetary,AOV,Lifespan,CLV
12497.0,82,3,6248.5,2082.8333333333335,728,4548908.0
12498.0,21,3,403.7,134.5666707356771,728,293893.60888671875
12499.0,560,1,393.72,393.7200012207031,728,286628.1608886719
12500.0,23,19,5955.21,313.4321032072368,728,4335392.8515625
12501.0,337,1,2169.3901,2169.39013671875,728,1579316.01953125
12502.0,96,5,3723.87,744.7740234375,728,2710977.4453125
12503.0,584,1,1126.0,1126.0,728,819728.0
12504.0,18,4,779.05,194.7624969482422,728,567148.3911132812
12505.0,409,1,955.2,955.2000122070312,728,695385.6088867188
12506.0,233,1,73.5,73.5,728,53508.0
12507.0,134,4,1844.06,461.0150146484375,728,1342475.72265625
12508.0,26,2,397.88,198.94000244140625,728,289656.6435546875
12509.0,284,1,176.5,176.5,728,128492.0
12510.0,143,9,5178.02,575.3355577256945,728,3769598.57421875
12511.0,429,1,3084.02,3084.02001953125,728,2245166.57421875
12512.0,66,2,132.18,66.08999633789062,728,96227.03466796875
12513.0,113,1,612.29,612.2899780273438,728,445747.10400390625
12514.0,267,2,1597.76,798.8800048828125,728,1163169.287109375
12515.0,353,1,383.7,383.70001220703125,728,279333.60888671875
12516.0,78,4,2648.6199,662.1549682617188,728,1928195.267578125
12517.0,28,5,2481.6,496.32001953125,728,1806604.87109375
12518.0,1,5,2056.89,411.377978515625,728,1497415.841796875
12519.0,64,2,716.54,358.2699890136719,728,521641.10400390625
12520.0,79,5,2634.26,526.852001953125,736,1938815.3671875
12521.0,143,1,599.68,599.6799926757812,48,28784.6396484375
12522.0,39,2,192.72,96.36000061035156,48,9250.56005859375
12523.0,19,23,4352.35,189.2326129415761,48,208912.8046875
12524.0,9,17,11126.11,654.4770795036765,48,534053.296875
12525.0,498,3,973.73,324.57666015625,667,649477.8969726562
12526.0,1,3,1316.66,438.8866780598958,667,878212.2427978516
12527.0,82,5,735.51,147.102001953125,667,490585.1765136719
12528.0,9,6,1933.48,322.2466634114583,667,1289631.1469726562
12529.0,528,1,316.48,316.4800109863281,667,211092.16732788086
12530.0,60,9,3759.26,417.695556640625,667,2507426.426513672
12531.0,15,2,1933.2,966.5999755859375,667,1289444.3674316406
12532.0,30,1,349.83002,349.83001708984375,667,233336.62139892578
12533.0,628,2,1367.89,683.9450073242188,667,912382.6397705078
12534.0,131,1,1089.1799,1089.179931640625,325,353983.4777832031
12535.0,92,2,716.35,358.17498779296875,325,232813.7420654297
12536.0,43,3,12601.83,4200.610026041667,325,4095594.775390625
12537.0,409,1,732.94,732.9400024414062,325,238205.50079345703
12538.0,29,2,640.45,320.2250061035156,325,208146.25396728516
12539.0,22,7,11214.75,1602.107142857143,325,3644793.75
12540.0,20,33,22254.49,674.3784919507576,325,7232709.326171875
12541.0,30,3,981.18,327.05999755859375,325,318883.4976196289
12542.0,484,2,481.88,240.94000244140625,325,156611.00158691406
12543.0,448,1,980.25,980.25,325,318581.25
12544.0,36,1,372.7,372.70001220703125,325,121127.50396728516
12545.0,75,2,1000.39,500.19500732421875,325,325126.7547607422
12546.0,47,2,1161.5,580.75,325,377487.5
12547.0,198,3,383.58,127.85999552408855,325,124663.49563598633
12548.0,166,1,95.2,95.19999694824219,325,30939.99900817871
12549.0,576,6,1575.68,262.61334228515625,709,1117157.1580810547
12550.0,79,1,964.83,964.8300170898438,709,684064.4821166992
12551.0,358,1,168.0,168.0,709,119112.0
12552.0,39,2,437.82,218.91000366210938,709,310414.3851928711
12553.0,8,12,4608.75,384.0625,709,3267603.75
12554.0,449,1,468.5,468.5,709,332166.5
12555.0,682,1,129.23,129.22999572753906,709,91624.0669708252
12556.0,50,2,599.56,299.7799987792969,709,425088.03826904297
12557.0,16,8,18096.14,2262.017578125,709,12830163.703125
12558.0,8,1,269.96,269.9599914550781,709,191401.6339416504
12559.0,311,2,561.71,280.8550109863281,709,398252.4055786133
12560.0,5,3,2134.01,711.336669921875,709,1513013.0969238281
12561.0,303,1,238.85,238.85000610351562,709,169344.65432739258
12562.0,8,9,4966.92,551.8799913194445,709,3521546.224609375
12563.0,409,1,249.23999,249.239990234375,709,176711.15307617188
12564.0,261,1,456.9,456.8999938964844,709,323942.0956726074
12565.0,289,1,145.92,145.9199981689453,709,103457.27870178223
12566.0,86,1,351.65,351.6499938964844,709,249319.84567260742
12567.0,23,15,11767.48,784.4986979166666,709,8343143.65234375
12568.0,645,1,70.0,70.0,709,49630.0
12569.0,2,32,4124.69,128.8965606689453,1,4124.68994140625
12570.0,682,1,77.52,77.5199966430664,1,77.5199966430664
12571.0,40,2,519.61,259.80499267578125,709,368403.4796142578
12572.0,9,2,1020.42,510.2099914550781,709,723477.7678833008
12573.0,227,5,717.41,143.48199462890625,709,508643.67095947266
12574.0,316,1,218.45001,218.45001220703125,709,154881.05865478516
12575.0,457,2,622.82,311.4100036621094,709,441579.3851928711
12576.0,36,8,2142.72,267.8399963378906,709,1519188.4592285156
12577.0,35,8,1617.1,202.1374969482422,1,1617.0999755859375
12578.0,21,4,4642.45,1160.612548828125,1,4642.4501953125
12579.0,78,1,440.41998,440.41998291015625,1,440.41998291015625
12580.0,247,2,1052.9,526.4500122070312,1,1052.9000244140625
12581.0,40,1,197.70999,197.70999145507812,1,197.70999145507812
12582.0,239,4,1980.4,495.1000061035156,1,1980.4000244140625
12583.0,3,27,13591.58,503.3918547453704,1,13591.580078125
12584.0,4,9,2338.15,259.79443359375,1,2338.14990234375
12585.0,234,2,2040.1,1020.0499877929688,1,2040.0999755859375
12586.0,17,4,2062.67,515.66748046875,1,2062.669921875
12587.0,8,1,144.0,144.0,1,144.0
12588.0,39,4,958.77997,239.6949920654297,737,706620.8366088867
12589.0,29,8,4695.66,586.95751953125,737,3460701.53515625
12590.0,211,2,9864.26,4932.1298828125,737,7269959.447265625
12591.0,317,3,1338.95,446.316650390625,737,986806.1140136719
12592.0,92,5,2582.6602,516.53203125,737,1903420.53515625
12593.0,109,3,418.1,139.36666870117188,737,308139.704498291
12594.0,38,15,5090.11,339.3406575520833,737,3751410.9692382812
12595.0,505,1,299.02,299.0199890136719,737,220377.73190307617
12596.0,51,2,618.27,309.135009765625,737,455665.00439453125
12597.0,19,4,3811.22,952.8049926757812,737,2808869.118408203
12598.0,10,11,4534.09,412.18998579545456,737,3341624.21484375
12599.0,29,13,2296.72,176.67076697716345,737,1692682.6184082031
12600.0,29,21,4967.42,236.54380580357142,737,3660988.482421875
12601.0,190,6,681.26,113.5433349609375,737,502088.6271972656
12602.0,59,1,153.12,153.1199951171875,737,112849.43640136719
12603.0,22,1,739.2,739.2000122070312,737,544790.408996582
12604.0,79,2,254.18001,127.09000396728516,737,187330.66584777832
12605.0,376,4,1232.95,308.23748779296875,737,908684.1140136719
12606.0,682,1,21.0,21.0,737,15477.0
12607.0,60,1,1579.51,1579.510009765625,737,1164098.8771972656
12608.0,405,1,415.79,415.7900085449219,737,306437.2362976074
12609.0,78,9,3435.86,381.7622341579861,737,2532228.899169922
12610.0,23,5,2099.54,419.9080078125,737,1547361.0087890625
12611.0,52,1,1193.32,1193.3199462890625,737,879476.8004150391
12612.0,74,1,704.04,704.0399780273438,737,518877.46380615234
12613.0,57,10,6817.37,681.73701171875,737,5024401.7763671875
12614.0,278,1,315.6,315.6000061035156,737,232597.20449829102
12615.0,2,8,5740.98,717.6224975585938,737,4231102.245605469
12616.0,95,3,1131.1,377.0333251953125,737,833620.6820068359
12617.0,29,1,352.98,352.9800109863281,737,260146.26809692383
12618.0,22,1,177.31,177.30999755859375,737,130677.4682006836
12619.0,16,10,3781.38,378.13798828125,737,2786876.9736328125
12620.0,15,3,1339.41,446.4700113932292,737,987145.1951904297
12621.0,2,35,24311.2,694.6056919642857,737,17917353.82421875
12622.0,232,1,180.1,180.10000610351562,737,132733.70449829102
12623.0,276,7,3747.84,535.4057268415179,737,2762158.1447753906
12624.0,106,2,641.13,320.56500244140625,737,472512.8135986328
12625.0,212,4,5164.88,1291.219970703125,737,3806516.4736328125
12626.0,23,9,6620.48,735.60888671875,737,4879293.745605469
12627.0,11,7,4478.53,639.7899693080357,737,3300676.4516601562
12628.0,4,3,786.46,262.15334065755206,737,579621.0361938477
12629.0,386,2,1558.22,779.1099853515625,737,1148408.1184082031
12630.0,10,2,1270.88,635.4400024414062,737,936638.5635986328
12631.0,57,6,3481.57,580.2616780598959,737,2565917.1403808594
12632.0,521,2,804.88,402.44000244140625,737,593196.5635986328
12633.0,59,7,5678.16,811.1657366071429,737,4184804.03515625
12634.0,536,2,490.0,245.0,737,361130.0
12635.0,90,4,2930.41,732.6024780273438,737,2159712.1052246094
12636.0,739,1,141.0,141.0,737,103917.0
12637.0,67,12,8283.81,690.3174641927084,730,6047180.986328125
12638.0,33,2,921.49,460.7449951171875,730,672687.6928710938
12639.0,239,3,1312.37,437.4566650390625,730,958030.0964355469
12640.0,24,3,1174.58,391.5266520182292,730,857443.3679199219
12641.0,115,1,185.9,185.89999389648438,730,135706.9955444336
12642.0,25,3,1013.26,337.7533365885417,730,739679.8071289062
12643.0,128,12,8304.82,692.068359375,730,6062518.828125
12644.0,130,4,1918.49,479.62249755859375,730,1400497.6928710938
12645.0,34,8,3539.3,442.4125061035156,730,2583689.0356445312
12646.0,5,2,1346.97,673.4849853515625,730,983288.0786132812
12647.0,22,36,16955.55,470.9875217013889,739,12530152.02734375
12648.0,155,4,1112.0,278.0,739,821768.0
12649.0,107,8,2294.65,286.83123779296875,739,1695746.2778320312
12650.0,3,1,314.44,314.44000244140625,739,232371.16180419922
12651.0,335,4,377.75,94.4375,739,279157.25
12652.0,331,2,1017.03,508.5150146484375,739,751585.1916503906
12653.0,149,3,4160.83,1386.943359375,739,3074853.427734375
12654.0,11,5,601.98,120.39599609375,739,444863.20556640625
12655.0,424,1,261.35,261.3500061035156,739,193137.65451049805
12656.0,17,8,6407.83,800.978759765625,739,4735386.427734375
12657.0,11,4,1643.18,410.7950134277344,739,1214310.0596923828
12658.0,19,1,686.05,686.0499877929688,739,506990.9409790039
12659.0,30,1,91.68,91.68000030517578,739,67751.5202255249
12660.0,11,1,245.1,245.10000610351562,739,181128.90451049805
12661.0,436,1,162.0,162.0,739,119718.0
12662.0,1,20,6726.54,336.327001953125,739,4970913.0888671875
12663.0,625,2,239.4,119.69999694824219,739,176916.59548950195
12664.0,8,11,6070.04,551.8218217329545,739,4485759.5888671875
12665.0,325,3,313.6,104.53333536783855,739,231750.40451049805
12666.0,394,1,1248.42,1248.4200439453125,739,922582.4124755859
12667.0,58,1,620.13,620.1300048828125,739,458276.07360839844
12668.0,12,10,11383.03,1138.30302734375,739,8412059.372070312
12669.0,151,3,2744.03,914.6766764322916,739,2027838.1916503906
12670.0,10,7,3760.29,537.1842912946429,739,2778854.3388671875
12671.0,606,1,2622.481,2622.48095703125,739,1938013.4272460938
12672.0,330,2,437.05,218.52499389648438,739,322979.9409790039
12673.0,5,3,1230.02,410.0066731770833,739,908984.7944335938
12674.0,39,4,1970.6,492.6499938964844,739,1456273.3819580078
12675.0,554,2,957.25,478.625,739,707407.75
12676.0,25,11,2843.09,258.46273526278407,739,2101043.5749511714
12677.0,555,2,395.1,197.5500030517578,739,291978.90451049805
12678.0,42,21,34281.18,1632.4371279761904,739,25333791.7890625
12679.0,59,4,1113.02,278.2550048828125,312,347262.24609375
12680.0,1,4,880.81,220.20249938964844,312,274812.71923828125
12681.0,15,45,29834.76,662.9946614583333,312,9308445.046875
12682.0,4,52,22950.22,441.3503981370192,312,7160468.859375
12683.0,4,21,11633.7,553.9857235863095,312,3629714.4609375
12684.0,8,7,2283.63,326.2328404017857,312,712492.5234375
12685.0,28,6,2863.08,477.1800130208333,312,893280.984375
12686.0,372,1,89.14,89.13999938964844,312,27811.679809570312
12687.0,481,2,2138.91,1069.4549560546875,312,667339.892578125
12688.0,114,1,4873.81,4873.81005859375,312,1520628.73828125
12689.0,26,2,1247.61,623.8049926757812,312,389254.3154296875
12690.0,206,1,389.01,389.010009765625,312,121371.123046875
12691.0,28,7,1170.4,167.20000348772322,312,365164.8076171875
12692.0,637,1,110.95,110.94999694824219,312,34616.39904785156
12693.0,127,7,1703.02,243.28857421875,312,531342.24609375
12694.0,70,3,1843.35,614.4499918619791,312,575125.1923828125
12695.0,7,7,1407.12,201.01714215959822,312,439021.4384765625
12696.0,435,2,851.91,425.9549865722656,312,265795.91162109375
12697.0,29,3,957.58997,319.1966552734375,312,298768.0693359375
12698.0,590,1,339.75,339.75,312,106002.0
12699.0,418,1,638.11,638.1099853515625,312,199090.3154296875
12700.0,8,4,4939.9897,1234.9974365234375,312,1541276.80078125
12701.0,80,6,2446.41,407.7349853515625,312,763279.892578125
12702.0,20,1,219.0,219.0,312,68328.0
12703.0,71,4,1006.53,251.63250732421875,312,314037.369140625
12704.0,7,8,2340.84,292.6050109863281,312,730342.107421875
12705.0,15,14,11762.1,840.1499720982143,312,3669775.078125
12707.0,292,1,603.42,603.4199829101562,312,188267.03466796875
12708.0,30,18,5117.66,284.314453125,312,1596709.96875
12709.0,15,34,30291.76,890.9341107536765,312,9451029.046875
12710.0,97,3,1149.02,383.0066731770833,723,830741.4741210938
12711.0,612,2,1339.05,669.5250244140625,723,968133.1853027344
12712.0,29,21,6723.0303,320.14429873511904,723,4860750.8876953125
12713.0,1,1,848.55,848.5499877929688,723,613501.6411743164
12714.0,9,12,14093.71,1174.475830078125,723,10189752.301757812
12715.0,106,1,343.36,343.3599853515625,723,248249.2694091797
12716.0,4,2,1053.49,526.7449951171875,723,761673.2629394531
12717.0,151,3,1308.91,436.3033447265625,723,946341.9547119141
12718.0,71,1,238.25,238.25,723,172254.75
12719.0,5,2,644.95,322.4750061035156,723,466298.8588256836
12720.0,3,30,7787.28,259.57599283854165,723,5630203.284667969
12721.0,32,8,4013.08,501.635009765625,723,2901456.896484375
12722.0,85,4,997.63,249.40750122070312,723,721286.4935302734
12723.0,4,5,725.07,145.01400146484374,723,524225.61529541016
12724.0,5,7,2317.52,331.0742885044643,723,1675566.9741210938
12725.0,371,4,2266.76,566.6900024414062,723,1638867.4870605469
12726.0,28,11,4014.5999,364.963623046875,723,2902555.694091797
12727.0,11,10,5679.53,567.952978515625,723,4106300.0346679688
12728.0,71,5,1070.17,214.0340087890625,723,773732.9417724609
12729.0,114,1,453.01,453.010009765625,723,327526.2370605469
12730.0,522,1,829.25,829.25,723,599547.75
12731.0,24,17,25775.71,1516.2182904411766,723,18635839.0078125
12732.0,180,1,236.26001,236.260009765625,723,170815.98706054688
12733.0,234,4,2424.87,606.217529296875,723,1753181.0947265625
12734.0,353,3,639.65,213.2166748046875,723,462466.9676513672
12735.0,315,2,779.57,389.7850036621094,723,563629.1152954102
12736.0,333,1,234.0,234.0,723,169182.0
12737.0,499,2,3710.5,1855.25,723,2682691.5
12738.0,372,1,155.35,155.35000610351562,723,112318.0544128418
12739.0,78,4,2726.73,681.6824951171875,723,1971425.7758789062
12740.0,64,1,427.6,427.6000061035156,723,309154.8044128418
12741.0,529,2,406.07,203.03500366210938,723,293588.61529541016
12742.0,626,1,1201.52,1201.52001953125,723,868698.9741210938
12743.0,134,2,540.13,270.06500244140625,723,390513.99353027344
12744.0,52,11,25317.06,2301.550958806818,723,18304234.775390625
12745.0,487,3,925.41,308.46999104817706,723,669071.4105834961
12746.0,541,1,254.55,254.5500030517578,723,184039.6522064209
12747.0,2,26,8898.48,342.2492487980769,723,6433601.37890625
12748.0,1,336,53539.64,159.34416852678572,738,39512254.78125
12749.0,4,9,6897.36,766.3733181423611,738,5090251.5791015625
12750.0,129,1,275.88,275.8800048828125,738,203599.44360351562
12751.0,445,1,268.27,268.2699890136719,738,197983.25189208984
12752.0,81,1,4366.78,4366.77978515625,738,3222683.4814453125
12753.0,23,6,21429.39,3571.5651041666665,738,15814890.28125
12754.0,236,3,3010.74,1003.5799967447916,738,2221926.1127929688
12755.0,281,11,5236.26,476.0236150568182,738,3864359.70703125
12756.0,87,1,112.08,112.08000183105469,738,82715.04135131836
12757.0,16,13,7834.65,602.6653771033654,738,5781971.6279296875
12758.0,117,7,9903.24,1414.7486049107142,738,7308591.29296875
12759.0,52,8,5020.74,627.592529296875,738,3705306.29296875
12760.0,456,1,347.8,347.79998779296875,738,256676.39099121094
12761.0,458,2,782.95,391.4750061035156,738,577817.1090087891
12762.0,8,2,1898.52,949.260009765625,738,1401107.7744140625
12763.0,138,2,494.08002,247.04000854492188,738,364631.0526123047
12764.0,317,1,1693.88,1693.8800048828125,738,1250083.4436035156
12765.0,472,6,1404.58,234.0966593424479,738,1036580.0075683594
12766.0,4,9,8918.99,990.9989149305555,738,6582214.79296875
12767.0,376,1,949.82,949.8200073242188,738,700967.1654052734
12768.0,451,1,168.69,168.69000244140625,738,124493.22180175781
12769.0,239,1,1143.6,1143.5999755859375,738,843976.7819824219
12770.0,211,2,3246.45,1623.2249755859375,738,2395880.0639648438
12771.0,486,1,282.3,282.29998779296875,738,208337.39099121094
12772.0,60,1,892.47,892.469970703125,738,658642.8383789062
12773.0,564,1,124.25,124.25,738,91696.5
12774.0,536,1,98.7,98.69999694824219,738,72840.59774780273
12775.0,17,7,1686.12,240.87428501674108,738,1244356.5563964844
12776.0,668,1,55.5,55.5,738,40959.0
12777.0,458,1,519.45,519.4500122070312,738,383354.10900878906
12778.0,20,9,1775.6799,197.29777018229166,703,1248302.9919433594
12779.0,38,14,6474.11,462.43641880580356,703,4551299.233886719
12780.0,599,1,337.4,337.3999938964844,703,237192.19570922852
12781.0,64,2,826.74,413.3699951171875,703,581198.2131347656
12782.0,5,11,4618.24,419.8400213068182,703,3246622.884765625
12783.0,2,6,2225.91,370.9849853515625,703,1564814.6682128906
12784.0,9,3,1763.15,587.7166748046875,703,1239494.467163086
12785.0,364,3,1100.4,366.8000081380208,703,773581.2171630859
12786.0,610,1,728.5,728.5,703,512135.5
12787.0,10,4,862.18,215.5449981689453,703,606112.5348510742
12788.0,463,4,444.9,111.2249984741211,703,312764.6957092285
12789.0,65,3,273.35,91.11666870117188,703,192165.05429077148
12790.0,192,2,591.85,295.92498779296875,703,416070.53283691406
12791.0,374,6,863.51,143.9183349609375,703,607047.5368652344
12792.0,257,2,827.01,413.5050048828125,703,581388.0368652344
12793.0,335,3,885.53,295.1766764322917,703,622527.6105957031
12794.0,53,2,860.41,430.2049865722656,703,604868.2111206055
12795.0,19,1,430.48,430.4800109863281,703,302627.4477233887
12796.0,628,1,381.0,381.0,703,267843.0
